Jogador,Time,#,Nação,Pos.,Idade,Min.,Gols,Assis.,PB,PT,TC,CaG,CrtsA,CrtV,Contatos,Div,Crts,Bloqueios,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Conduções,PrgC,Tent,Suc,Data
Antoine Makoumbou,Cagliari,29,CGO,CM,26-059,14,0,0,0,0,0,0,0,0,20,2,0,0,0.0,0.0,0.0,0,0,16,19,"84,2",0,9,1,0,0,2024-09-15
Tommaso Augello,Cagliari,3,ITA,WB,30-016,90,0,0,0,0,0,0,0,0,60,3,0,0,0.0,0.0,0.1,3,0,38,50,"76,0",6,24,0,1,0,2024-09-15
Paulo Azzi,Cagliari,37,BRA,WB,30-062,58,0,0,0,0,2,1,0,0,35,1,1,2,0.0,0.0,0.1,3,0,17,25,"68,0",1,14,0,1,0,2024-09-15
Nadir Zortea,Cagliari,19,ITA,WB,25-088,32,0,0,0,0,1,0,0,0,20,0,0,1,0.0,0.0,0.0,0,0,14,17,"82,4",0,10,0,0,0,2024-09-15
Sebastiano Luperto,Cagliari,6,ITA,CB,28-009,90,0,0,0,0,1,1,0,0,57,1,2,1,0.1,0.1,0.3,2,0,42,48,"87,5",5,25,0,0,0,2024-09-15
Yerry Mina,Cagliari,26,COL,CB,29-358,90,0,0,0,0,4,1,1,0,101,7,0,4,0.2,0.2,0.0,2,0,62,75,"82,7",9,36,1,3,1,2024-09-15
Gabriele Zappa,Cagliari,28,ITA,CB,24-268,90,0,0,0,0,0,0,0,0,65,1,0,3,0.0,0.0,0.0,3,0,43,56,"76,8",6,29,0,3,1,2024-09-15
Simone Scuffet,Cagliari,22,ITA,GK,28-107,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,23,30,"76,7",0,15,0,0,0,2024-09-15
Romelu Lukaku,Napoli,11,BEL,FW,31-125,73,1,2,0,0,2,1,1,0,35,0,0,0,0.9,0.9,0.4,4,2,16,23,"69,6",3,23,1,2,1,2024-09-15
Giovanni Simeone,Napoli,18,ARG,FW,29-072,17,0,0,0,0,0,0,0,0,12,0,1,0,0.0,0.0,0.0,1,0,6,8,"75,0",0,5,1,0,0,2024-09-15
Khvicha Kvaratskhelia,Napoli,77,GEO,AM,23-216,73,1,1,0,0,3,1,0,0,45,3,0,1,0.3,0.3,0.8,5,1,21,29,"72,4",4,27,4,2,0,2024-09-15
Scott McTominay,Napoli,8,SCO,"LM,AM",27-282,17,0,0,0,0,0,0,0,0,14,1,1,0,0.0,0.0,0.0,0,0,9,12,"75,0",1,7,2,1,0,2024-09-15
Matteo Politano,Napoli,21,ITA,"AM,RM",31-043,80,0,0,0,0,2,1,0,0,43,0,0,0,0.1,0.1,0.1,5,1,25,35,"71,4",6,29,3,4,1,2024-09-15
David Neres,Napoli,7,BRA,RM,27-196,10,0,1,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.3,1,1,5,5,"100,0",0,0,0,0,0,2024-09-15
Stanislav Lobotka,Napoli,68,SVK,CM,29-295,73,0,0,0,0,1,0,1,0,65,1,1,0,0.0,0.0,0.0,2,0,44,53,"83,0",8,36,2,2,1,2024-09-15
Billy Gilmour,Napoli,6,SCO,CM,23-096,17,0,0,0,0,0,0,0,0,19,2,0,0,0.0,0.0,0.0,1,1,14,15,"93,3",1,8,0,0,0,2024-09-15
Andre-Frank Zambo Anguissa,Napoli,99,CMR,CM,28-304,90,0,0,0,0,0,0,0,0,78,4,2,1,0.0,0.0,0.4,1,0,58,69,"84,1",4,38,3,0,0,2024-09-15
Leonardo Spinazzola,Napoli,37,ITA,WB,31-174,63,0,0,0,0,0,0,0,0,28,0,0,3,0.0,0.0,0.0,1,0,11,21,"52,4",3,9,1,2,2,2024-09-15
Mathías Olivera,Napoli,17,URU,"LB,WB",26-320,27,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,0,0,12,14,"85,7",0,10,0,0,0,2024-09-15
Pasquale Mazzocchi,Napoli,30,ITA,"WB,RB",29-050,90,0,0,0,0,0,0,0,0,50,2,2,0,0.0,0.0,0.0,0,0,26,35,"74,3",1,22,1,4,1,2024-09-15
Alessandro Buongiorno,Napoli,4,ITA,CB,25-101,90,1,0,0,0,1,1,0,0,49,3,1,4,0.3,0.3,0.0,0,0,25,34,"73,5",3,19,0,0,0,2024-09-15
Amir Rrahmani,Napoli,13,KVX,CB,30-204,90,0,0,0,0,2,0,0,0,54,3,0,0,0.3,0.3,0.0,0,0,33,38,"86,8",4,11,0,0,0,2024-09-15
Giovanni Di Lorenzo,Napoli,22,ITA,CB,31-042,90,1,0,0,0,2,1,0,0,54,5,2,0,0.1,0.1,0.0,1,1,36,40,"90,0",4,19,0,2,0,2024-09-15
Alex Meret,Napoli,1,ITA,GK,27-177,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,11,23,"47,8",0,10,0,0,0,2024-09-15
Milan Đurić,Monza,11,BIH,FW,34-116,90,0,0,0,0,1,0,0,0,37,0,0,0,0.1,0.1,0.0,0,0,19,31,"61,3",3,14,1,2,2,2024-09-15
Gianluca Caprari,Monza,10,ITA,AM,31-047,61,0,0,0,0,0,0,0,0,33,1,1,1,0.0,0.0,0.0,0,0,21,24,"87,5",2,23,3,2,1,2024-09-15
Dany Mota,Monza,47,POR,AM,26-136,29,1,0,0,0,1,1,1,0,12,0,0,0,0.1,0.1,0.0,2,0,7,9,"77,8",0,8,1,2,2,2024-09-15
Daniel Maldini,Monza,14,ITA,AM,22-340,71,0,0,0,0,1,1,0,0,37,2,0,1,0.0,0.0,0.1,1,0,18,24,"75,0",1,23,4,3,2,2024-09-15
Alessandro Bianco,Monza,42,ITA,CM,21-350,19,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,5,5,"100,0",0,1,0,0,0,2024-09-15
Warren Bondo,Monza,38,FRA,CM,21-000,90,0,0,0,0,1,0,0,0,33,0,0,2,0.0,0.0,0.0,0,0,22,24,"91,7",0,19,0,2,1,2024-09-15
Matteo Pessina,Monza,32,ITA,"CM,AM",27-147,90,0,0,0,0,1,0,0,0,56,0,4,2,0.0,0.0,0.0,1,1,39,47,"83,0",1,36,2,3,0,2024-09-15
Giorgos Kyriakopoulos,Monza,77,GRE,WB,28-223,90,0,0,0,0,0,0,0,0,54,5,2,0,0.0,0.0,0.0,2,0,32,43,"74,4",1,26,4,1,0,2024-09-15
Pedro Pereira,Monza,13,POR,WB,26-237,90,0,0,0,0,0,0,0,0,39,2,0,0,0.0,0.0,0.0,1,0,20,28,"71,4",3,16,1,2,1,2024-09-15
Andrea Carboni,Monza,44,ITA,CB,23-224,90,0,0,0,0,0,0,0,0,59,3,1,1,0.0,0.0,0.0,0,0,45,50,"90,0",2,34,1,0,0,2024-09-15
Pablo Marí,Monza,22,ESP,CB,31-015,90,0,0,0,0,0,0,0,0,62,0,3,1,0.0,0.0,0.0,0,0,49,50,"98,0",0,31,0,1,1,2024-09-15
Armando Izzo,Monza,4,ITA,CB,32-197,90,0,1,0,0,0,0,0,0,60,0,1,1,0.0,0.0,0.1,2,1,44,49,"89,8",3,35,3,1,1,2024-09-15
Stefano Turati,Monza,30,ITA,GK,23-010,90,0,0,0,0,0,0,0,0,44,0,0,0,0.0,0.0,0.0,1,0,29,42,"69,0",0,19,0,0,0,2024-09-15
Lautaro Martínez,Internazionale,10,ARG,FW,27-024,55,0,0,0,0,2,0,0,0,16,0,0,0,0.2,0.2,0.0,0,0,6,9,"66,7",0,9,0,1,0,2024-09-15
Mehdi Taremi,Internazionale,99,IRN,"AM,FW",32-059,35,0,0,0,0,1,0,0,0,15,0,0,1,0.0,0.0,0.0,2,1,10,13,"76,9",0,8,0,0,0,2024-09-15
Marcus Thuram,Internazionale,9,FRA,FW,27-040,73,0,0,0,0,1,0,0,0,17,0,0,2,0.1,0.1,0.0,0,0,10,12,"83,3",3,8,2,0,0,2024-09-15
Marko Arnautović,Internazionale,8,AUT,FW,35-149,17,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,1,0,4,5,"80,0",1,2,0,0,0,2024-09-15
Henrikh Mkhitaryan,Internazionale,22,ARM,CM,35-238,55,0,0,0,0,0,0,0,0,57,3,0,0,0.0,0.0,0.0,3,0,38,52,"73,1",4,26,1,1,0,2024-09-15
Piotr Zieliński,Internazionale,7,POL,CM,30-118,35,0,0,0,0,2,0,0,0,56,2,0,0,0.1,0.1,0.1,5,0,44,52,"84,6",9,28,4,0,0,2024-09-15
Kristjan Asllani,Internazionale,21,ALB,CM,22-190,73,0,0,0,0,1,0,0,0,103,3,1,1,0.0,0.0,0.1,3,0,86,95,"90,5",7,70,3,0,0,2024-09-15
Joaquín Correa,Internazionale,11,ARG,AM,30-033,17,0,0,0,0,0,0,0,0,8,1,0,0,0.0,0.0,0.0,2,1,5,6,"83,3",2,4,0,0,0,2024-09-15
Davide Frattesi,Internazionale,16,ITA,CM,24-329,90,0,0,0,0,3,0,0,0,34,2,0,0,0.4,0.4,0.0,1,0,25,28,"89,3",1,15,2,1,1,2024-09-15
Federico Dimarco,Internazionale,32,ITA,WB,26-310,90,0,0,0,0,2,0,0,0,84,0,1,0,0.1,0.1,0.7,7,0,62,78,"79,5",5,41,0,0,0,2024-09-15
Matteo Darmian,Internazionale,36,ITA,WB,34-288,55,0,0,0,0,0,0,0,0,31,2,0,0,0.0,0.0,0.0,0,0,23,28,"82,1",0,8,0,0,0,2024-09-15
Denzel Dumfries,Internazionale,2,NED,WB,28-150,35,1,0,0,0,2,2,1,0,18,0,0,0,0.6,0.6,0.0,0,0,7,13,"53,8",1,4,0,3,0,2024-09-15
Carlos Augusto,Internazionale,30,BRA,CB,25-252,90,0,0,0,0,0,0,0,0,82,0,1,1,0.0,0.0,0.0,1,0,67,71,"94,4",8,40,3,1,0,2024-09-15
Stefan de Vrij,Internazionale,6,NED,CB,32-223,90,0,0,0,0,0,0,0,0,107,0,0,0,0.0,0.0,0.0,0,0,96,103,"93,2",11,65,1,0,0,2024-09-15
Benjamin Pavard,Internazionale,28,FRA,CB,28-171,90,0,0,0,0,2,0,1,0,74,2,1,1,0.2,0.2,0.1,4,0,58,63,"92,1",7,37,1,1,0,2024-09-15
Yann Sommer,Internazionale,1,SUI,GK,35-273,90,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,0,0,15,16,"93,8",0,8,0,0,0,2024-09-15
Ange-Yoan Bonny,Parma,13,FRA,FW,20-327,90,1,0,0,0,2,1,0,0,27,2,0,0,0.4,0.4,0.0,1,1,12,18,"66,7",0,11,0,1,1,2024-09-16
Matteo Cancellieri,Parma,22,ITA,"LW,AM",22-217,54,0,0,0,0,1,0,0,0,23,1,1,1,0.1,0.1,0.0,0,0,5,12,"41,7",1,14,2,6,3,2024-09-16
Mandela Keita,Parma,16,BEL,DM,22-129,18,0,0,0,0,0,0,2,1,7,0,0,0,0.0,0.0,0.0,0,0,5,6,"83,3",0,3,0,0,0,2024-09-16
Dennis Man,Parma,98,ROU,RW,26-021,69,0,1,0,0,1,1,0,0,27,1,0,0,0.0,0.0,0.4,3,2,17,21,"81,0",2,14,1,2,1,2024-09-16
Pontus Almqvist,Parma,11,SWE,"RM,RW",25-068,21,0,0,0,0,0,0,0,0,10,0,1,0,0.0,0.0,0.0,0,0,5,7,"71,4",0,3,0,0,0,2024-09-16
Valentin Mihaila,Parma,28,ROU,"AM,LW,LM",24-227,87,0,1,0,0,2,0,0,0,31,0,0,1,0.1,0.1,0.2,3,1,17,21,"81,0",1,17,2,2,1,2024-09-16
Drissa Camara,Parma,23,CIV,LW,22-211,3,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,2024-09-16
Simon Sohm,Parma,19,SUI,"DM,AM",23-158,69,0,0,0,0,0,0,0,0,21,1,1,0,0.0,0.0,0.0,0,0,13,16,"81,3",0,9,1,0,0,2024-09-16
Hernani,Parma,27,BRA,"CM,DM,AM",30-173,21,0,0,0,0,1,0,0,0,22,0,0,0,0.0,0.0,0.0,0,0,12,19,"63,2",2,8,0,1,0,2024-09-16
Adrian Bernabe,Parma,10,ESP,"DM,CM",23-113,90,0,0,0,0,0,0,0,0,60,0,0,1,0.0,0.0,0.0,3,0,46,55,"83,6",4,28,0,2,1,2024-09-16
Woyo Coulibaly,Parma,26,FRA,LB,25-119,90,0,0,0,0,0,0,0,0,58,1,0,1,0.0,0.0,0.0,2,0,45,50,"90,0",4,36,1,1,0,2024-09-16
Alessandro Circati,Parma,39,AUS,CB,20-342,90,0,0,0,0,0,0,0,0,76,0,0,1,0.0,0.0,0.0,1,0,55,66,"83,3",3,43,0,0,0,2024-09-16
Botond Balogh,Parma,4,HUN,CB,22-102,87,0,0,0,0,0,0,0,0,63,1,1,1,0.0,0.0,0.0,0,0,48,52,"92,3",1,33,0,0,0,2024-09-16
Antoine Hainaut,Parma,20,FRA,RB,22-211,3,0,0,0,0,0,0,0,0,5,1,0,0,0.0,0.0,0.0,0,0,4,4,"100,0",0,2,0,0,0,2024-09-16
Enrico Del Prato,Parma,15,ITA,"RB,CB",24-311,90,1,0,0,0,1,1,0,0,59,0,0,1,0.1,0.1,0.0,2,0,43,52,"82,7",2,29,0,0,0,2024-09-16
Leandro Chichizola,Parma,1,ARG,GK,34-173,90,0,0,0,0,0,0,0,0,54,0,0,0,0.0,0.0,0.0,2,0,36,50,"72,0",1,30,0,0,0,2024-09-16
Lorenzo Lucca,Udinese,17,ITA,FW,24-006,65,1,0,0,0,3,1,0,0,13,0,0,0,0.3,0.3,0.0,0,0,7,8,"87,5",1,4,0,0,0,2024-09-16
Keinan Davis,Udinese,9,ENG,FW,26-216,25,0,1,0,0,1,0,1,0,20,1,0,0,0.2,0.2,1.4,4,1,9,12,"75,0",1,9,1,2,1,2024-09-16
Florian Thauvin,Udinese,10,FRA,FW,31-234,84,2,0,0,0,5,3,0,0,57,1,0,0,1.5,1.5,0.1,6,0,26,43,"60,5",7,28,7,5,2,2024-09-16
Brenner,Udinese,22,BRA,FW,24-244,6,0,0,0,0,1,1,0,0,4,0,0,0,0.1,0.1,0.0,1,0,3,3,"100,0",0,4,1,0,0,2024-09-16
Martín Payero,Udinese,5,ARG,CM,26-005,45,0,0,0,0,1,0,0,0,19,0,0,0,0.0,0.0,0.0,2,0,11,13,"84,6",0,11,1,2,1,2024-09-16
Jurgen Ekkelenkamp,Udinese,32,NED,CM,24-164,45,0,0,0,0,2,1,0,0,33,1,0,1,0.3,0.3,0.0,1,1,27,31,"87,1",3,12,2,1,1,2024-09-16
Jesper Karlström,Udinese,25,SWE,CM,29-087,90,0,0,0,0,1,0,0,0,54,1,2,0,0.0,0.0,0.0,1,0,40,46,"87,0",6,22,2,0,0,2024-09-16
Sandi Lovrić,Udinese,8,SVN,CM,26-172,65,0,0,0,0,2,0,0,0,39,2,1,0,0.2,0.2,0.0,5,1,27,35,"77,1",8,21,0,0,0,2024-09-16
Oier Zarraga,Udinese,6,ESP,CM,25-256,25,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.2,1,0,15,16,"93,8",2,8,1,1,1,2024-09-16
Hassane Kamara,Udinese,11,CIV,LB,30-195,90,0,1,0,0,1,0,0,0,58,1,3,1,0.0,0.0,0.5,5,1,40,47,"85,1",2,28,5,1,0,2024-09-16
Lautaro Gianetti,Udinese,30,ARG,CB,30-308,45,0,0,0,0,0,0,1,0,39,3,3,0,0.0,0.0,0.0,0,0,26,31,"83,9",0,19,0,0,0,2024-09-16
Christian Kabasele,Udinese,27,BEL,CB,33-205,45,0,0,0,0,0,0,0,0,30,2,3,0,0.0,0.0,0.0,1,0,22,23,"95,7",2,18,0,0,0,2024-09-16
Jaka Bijol,Udinese,29,SVN,CB,25-224,90,0,0,0,0,0,0,0,0,63,0,2,1,0.0,0.0,0.0,1,0,48,54,"88,9",2,35,0,0,0,2024-09-16
Thomas Kristensen,Udinese,31,DEN,CB,22-243,90,0,0,0,0,0,0,0,0,71,2,0,0,0.0,0.0,0.0,1,0,60,66,"90,9",1,36,0,0,0,2024-09-16
Kingsley Ehizibue,Udinese,19,NED,RB,29-114,90,0,0,0,0,1,0,1,0,37,0,1,0,0.0,0.0,0.2,5,0,25,34,"73,5",2,16,1,0,0,2024-09-16
Maduka Okoye,Udinese,40,NGA,GK,25-019,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,33,38,"86,8",0,18,0,0,0,2024-09-16
Valentín Castellanos,Lazio,11,ARG,FW,25-349,65,1,0,0,0,2,1,0,0,21,0,0,2,0.3,0.3,0.0,1,1,7,16,"43,8",1,11,1,1,1,2024-09-16
Gaetano Castrovilli,Lazio,22,ITA,AM,27-212,25,0,0,0,0,1,0,0,0,13,1,1,0,0.0,0.0,0.0,1,0,8,9,"88,9",2,10,2,1,0,2024-09-16
Mattia Zaccagni,Lazio,10,ITA,LW,29-092,89,0,2,0,0,2,1,0,0,43,1,1,1,0.4,0.4,0.4,5,2,22,33,"66,7",5,26,2,2,1,2024-09-16
Tijjani Noslin,Lazio,14,NED,LW,25-071,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,1,0,1,2,"50,0",0,1,0,0,0,2024-09-16
Gustav Isaksen,Lazio,18,DEN,RW,23-150,65,0,0,0,0,1,0,0,0,38,0,0,1,0.0,0.0,0.0,0,0,24,33,"72,7",0,26,1,1,0,2024-09-16
Loum Tchaouna,Lazio,20,FRA,RW,21-008,25,0,0,0,0,2,1,0,0,8,1,0,0,0.0,0.0,0.0,1,0,3,5,"60,0",0,4,1,0,0,2024-09-16
Boulaye Dia,Lazio,19,SEN,"AM,FW",27-305,90,1,0,0,0,2,2,0,0,36,1,0,0,0.1,0.1,0.4,5,0,27,28,"96,4",3,22,3,3,3,2024-09-16
Nicolò Rovella,Lazio,6,ITA,DM,22-287,80,0,0,0,0,1,1,1,0,69,3,0,1,0.0,0.0,0.0,2,0,60,64,"93,8",5,46,3,0,0,2024-09-16
Matías Vecino,Lazio,5,URU,DM,33-023,10,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,7,8,"87,5",0,4,0,0,0,2024-09-16
Mattéo Guendouzi,Lazio,8,FRA,DM,25-155,90,0,0,0,0,0,0,0,0,72,3,2,0,0.0,0.0,0.0,1,0,56,60,"93,3",7,49,3,1,1,2024-09-16
Nuno Tavares,Lazio,30,POR,LB,24-234,90,0,0,0,0,3,1,0,0,65,1,0,0,0.3,0.3,0.0,5,1,42,53,"79,2",4,42,5,5,2,2024-09-16
Alessio Romagnoli,Lazio,13,ITA,CB,29-248,90,0,0,0,0,0,0,0,0,74,1,0,0,0.0,0.0,0.0,1,0,67,72,"93,1",1,50,0,0,0,2024-09-16
Mario Gila,Lazio,34,ESP,CB,24-018,90,0,0,0,0,0,0,1,0,89,2,1,0,0.0,0.0,0.0,1,0,71,80,"88,8",9,67,3,0,0,2024-09-16
Manuel Lazzari,Lazio,29,ITA,RB,30-292,88,0,0,0,0,0,0,0,0,48,1,0,1,0.0,0.0,0.0,0,0,33,42,"78,6",3,28,5,2,0,2024-09-16
Adam Marušić,Lazio,77,MNE,RB,31-335,2,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,2024-09-16
Ivan Provedel,Lazio,94,ITA,GK,30-183,90,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,0,0,33,42,"78,6",0,34,0,0,0,2024-09-16
Casper Tengstedt,Hellas Verona,11,DEN,"FW,RW",24-107,90,1,0,0,0,1,1,1,0,27,0,1,1,0.6,0.6,0.0,0,0,10,15,"66,7",1,14,3,3,0,2024-09-16
Abdou Harroui,Hellas Verona,18,NED,LW,26-247,66,0,0,0,0,1,0,0,0,31,1,0,0,0.0,0.0,0.0,0,0,11,19,"57,9",1,17,2,3,0,2024-09-16
Faride Alidou,Hellas Verona,29,GER,"LW,RM",23-060,24,0,0,0,0,1,0,0,0,12,0,0,1,0.0,0.0,0.0,2,0,5,6,"83,3",0,7,0,3,2,2024-09-16
Grigoris Kastanos,Hellas Verona,20,CYP,RW,26-230,52,0,1,0,0,0,0,0,0,17,1,0,1,0.0,0.0,0.6,1,1,5,13,"38,5",0,8,1,1,0,2024-09-16
Daniel Mosquera,Hellas Verona,35,COL,FW,24-332,38,0,0,0,0,1,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,5,6,"83,3",0,8,0,2,1,2024-09-16
Darko Lazović,Hellas Verona,8,SRB,LM,34-001,66,0,0,0,0,0,0,0,0,44,1,0,1,0.0,0.0,0.1,1,0,28,38,"73,7",3,23,1,1,0,2024-09-16
Davide Faraoni,Hellas Verona,5,ITA,"RM,CB",32-327,24,0,0,0,0,0,0,0,0,16,1,0,0,0.0,0.0,0.0,0,0,8,13,"61,5",1,7,1,0,0,2024-09-16
Daniel Bandeira,Hellas Verona,21,POR,CM,24-158,88,0,0,0,0,0,0,0,0,66,2,3,0,0.0,0.0,0.0,1,0,50,58,"86,2",8,38,0,0,0,2024-09-16
Alphadjo Cissè,Hellas Verona,80,ITA,CM,17-330,2,0,0,0,0,1,1,0,0,8,0,0,0,0.0,0.0,0.0,1,0,5,6,"83,3",1,4,0,0,0,2024-09-16
Reda Belahyane,Hellas Verona,6,FRA,CM,20-107,90,0,0,0,0,0,0,0,0,53,2,1,1,0.0,0.0,0.0,1,0,40,48,"83,3",9,41,0,3,2,2024-09-16
Jackson Tchatchoua,Hellas Verona,38,CMR,"RM,LM",23-002,90,0,0,0,0,1,0,1,0,40,0,1,1,0.1,0.1,0.0,3,0,23,32,"71,9",2,17,3,1,1,2024-09-16
Paweł Dawidowicz,Hellas Verona,27,POL,CB,29-119,90,0,0,0,0,0,0,0,0,68,1,1,0,0.0,0.0,0.0,0,0,58,61,"95,1",5,44,0,0,0,2024-09-16
Diego Coppola,Hellas Verona,42,ITA,CB,20-263,90,0,0,0,0,0,0,0,0,73,1,2,1,0.0,0.0,0.0,1,1,60,66,"90,9",0,50,0,0,0,2024-09-16
Flavius Daniliuc,Hellas Verona,4,AUT,CB,23-142,88,0,0,0,0,1,0,0,0,45,0,1,1,0.1,0.1,0.0,2,0,34,40,"85,0",1,29,0,0,0,2024-09-16
Amin Sarr,Hellas Verona,9,SWE,"LW,CB",23-189,2,0,0,0,0,0,0,0,0,4,1,0,0,0.0,0.0,0.0,0,0,1,2,"50,0",0,2,0,1,1,2024-09-16
Lorenzo Montipò,Hellas Verona,1,ITA,GK,28-209,90,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,0,0,17,24,"70,8",0,9,0,0,0,2024-09-16
